,season,team,pa,hit_hr,runs_scored,rbi,hit_bb_rate,hit_k_rate,iso,bat_avg,obp,slg,woba,wrc_plus,hit_fwar,hit_hits,ops,wins,losses,saves,games,ip,era,fip,pitch_fwar,pitch_hits,runs_allowed,er,pitch_hr,pitch_bb,pitch_so,pitch_k_rate,pitch_bb_rate,whip,fp,drs,uzr,win_pct,run_diff
277,2015,CLE,6109,141,669,640,0.087,0.18899999999999997,0.14400000000000002,0.256,0.325,0.401,0.315,97,19.1,1395,0.725,81,80,38,161,1432.2,3.68,3.62,21.1,1274,640,586,161,425,1407,0.23800000000000002,0.07200000000000001,1.19,0.987,15,10.9,0.5031055900621118,29
278,2015,COL,6071,186,737,702,0.064,0.21100000000000002,0.16699999999999998,0.265,0.315,0.43200000000000005,0.321,87,9.7,1479,0.748,68,94,36,162,1426.1,5.04,4.56,8.3,1579,844,799,183,579,1112,0.17600000000000002,0.092,1.51,0.985,-36,-16.9,0.41975308641975306,-107
279,2015,DET,6159,151,689,660,0.07400000000000001,0.204,0.15,0.27,0.32799999999999996,0.42,0.324,103,17.1,1515,0.748,74,87,35,161,1447.0,4.64,4.46,11.7,1491,803,746,193,489,1100,0.17800000000000002,0.079,1.37,0.986,-4,7.5,0.45962732919254656,-114
280,2015,HOU,6073,230,729,691,0.08,0.22899999999999998,0.187,0.25,0.315,0.43700000000000006,0.325,108,26.1,1363,0.752,86,76,39,162,1441.0,3.57,3.66,18.9,1308,618,572,148,423,1280,0.215,0.071,1.2,0.986,31,-12.5,0.5308641975308642,111
281,2015,KCR,6116,139,724,689,0.063,0.159,0.14400000000000002,0.26899999999999996,0.322,0.41200000000000003,0.318,99,21.8,1497,0.7340000000000001,95,67,56,162,1452.0,3.74,4.04,13.8,1372,641,603,155,489,1160,0.19,0.08,1.28,0.985,35,36.8,0.5864197530864198,83
282,2015,LAA,5990,176,661,621,0.073,0.192,0.15,0.24600000000000002,0.307,0.396,0.305,95,17.1,1331,0.7020000000000001,85,77,46,162,1440.2,3.94,4.06,12.2,1355,675,631,166,466,1221,0.2,0.076,1.26,0.9840000000000001,-1,12.0,0.5246913580246914,-14
283,2015,LAD,6090,187,667,638,0.092,0.207,0.163,0.25,0.326,0.413,0.322,106,29.0,1346,0.7390000000000001,92,70,47,162,1445.2,3.46,3.41,19.7,1317,595,555,145,395,1396,0.235,0.067,1.18,0.988,-1,5.6,0.5679012345679012,72
284,2015,MIA,5988,120,613,575,0.063,0.192,0.124,0.26,0.31,0.384,0.302,91,15.3,1420,0.6940000000000001,71,91,35,162,1427.0,4.04,3.98,12.2,1374,678,640,141,508,1152,0.19,0.084,1.32,0.987,18,14.3,0.4382716049382716,-65
285,2015,MIL,6024,145,655,624,0.068,0.21600000000000003,0.142,0.251,0.307,0.39299999999999996,0.304,87,12.6,1378,0.7,68,94,40,162,1435.0,4.28,4.17,9.9,1432,737,682,176,517,1260,0.205,0.084,1.36,0.981,-35,-23.5,0.41975308641975306,-82
286,2015,MIN,6017,156,696,661,0.073,0.21,0.152,0.247,0.305,0.39899999999999997,0.305,89,12.1,1349,0.7040000000000001,83,79,45,162,1443.0,4.07,4.1,16.0,1506,700,653,163,413,1046,0.17,0.067,1.33,0.986,-38,30.0,0.5123456790123457,-4
287,2015,NYM,6145,177,683,654,0.079,0.21,0.156,0.244,0.312,0.4,0.309,98,24.6,1351,0.7120000000000001,90,72,50,162,1462.2,3.45,3.53,19.0,1341,613,561,152,383,1337,0.221,0.063,1.18,0.986,-11,0.3,0.5555555555555556,70
288,2015,NYY,6268,212,764,737,0.08800000000000001,0.196,0.17,0.251,0.32299999999999995,0.42100000000000004,0.32299999999999995,103,20.7,1397,0.7440000000000001,87,75,48,162,1457.2,4.03,3.97,18.4,1416,698,653,182,474,1370,0.221,0.077,1.3,0.985,-32,-19.7,0.5370370370370371,66
289,2015,OAK,6171,146,694,661,0.077,0.18100000000000002,0.14400000000000002,0.251,0.312,0.395,0.308,95,11.3,1405,0.7070000000000001,68,94,28,162,1444.2,4.16,4.13,13.0,1402,729,668,172,474,1179,0.192,0.077,1.3,0.9790000000000001,-13,-32.8,0.41975308641975306,-35
290,2015,PHI,6053,130,626,586,0.064,0.21,0.133,0.249,0.303,0.382,0.298,86,8.8,1374,0.684,63,99,35,162,1436.1,4.69,4.4,10.3,1592,809,749,191,488,1153,0.182,0.077,1.45,0.981,-98,-15.0,0.3888888888888889,-183
291,2015,PIT,6285,140,697,661,0.073,0.21,0.136,0.26,0.32299999999999995,0.396,0.313,97,24.0,1462,0.7190000000000001,98,64,54,162,1489.2,3.23,3.36,19.5,1392,596,534,110,453,1338,0.215,0.073,1.24,0.981,24,-10.4,0.6049382716049383,101
292,2015,SDP,6019,148,650,623,0.071,0.22,0.142,0.243,0.3,0.385,0.298,90,16.4,1324,0.685,74,88,41,162,1440.1,4.09,3.93,9.7,1371,731,655,171,516,1393,0.22899999999999998,0.085,1.31,0.985,-20,-23.7,0.4567901234567901,-81
293,2015,SEA,6131,198,656,624,0.078,0.218,0.162,0.249,0.311,0.41100000000000003,0.313,100,17.4,1379,0.722,76,86,45,162,1463.0,4.16,4.14,9.1,1430,726,677,181,491,1283,0.20600000000000002,0.079,1.31,0.985,-61,-16.0,0.4691358024691358,-70
294,2015,SFG,6153,136,696,663,0.07400000000000001,0.188,0.139,0.267,0.326,0.406,0.318,104,29.5,1486,0.732,84,78,41,162,1444.1,3.73,3.92,8.8,1344,627,599,155,431,1165,0.19399999999999998,0.07200000000000001,1.23,0.987,30,21.8,0.5185185185185185,69
295,2015,STL,6139,137,647,619,0.08199999999999999,0.20600000000000002,0.142,0.253,0.321,0.39399999999999996,0.311,97,23.6,1386,0.716,100,62,62,162,1464.2,2.94,3.48,20.6,1359,525,478,123,477,1329,0.217,0.078,1.25,0.9840000000000001,2,12.1,0.6172839506172839,122
296,2015,TBR,6071,167,644,612,0.07200000000000001,0.21600000000000003,0.154,0.252,0.314,0.406,0.313,100,19.6,1383,0.72,80,82,60,162,1453.1,3.74,3.91,14.7,1314,642,604,175,477,1355,0.223,0.079,1.23,0.9840000000000001,14,15.0,0.49382716049382713,2
297,2015,TEX,6187,172,751,707,0.081,0.19899999999999998,0.156,0.257,0.325,0.413,0.321,98,21.6,1419,0.7390000000000001,88,74,45,162,1442.2,4.25,4.34,11.0,1459,733,682,171,508,1095,0.17600000000000002,0.08199999999999999,1.36,0.981,-12,20.5,0.5432098765432098,18
298,2015,TOR,6231,232,891,852,0.091,0.185,0.188,0.26899999999999996,0.34,0.457,0.344,117,36.7,1480,0.797,93,69,34,162,1441.0,3.81,4.09,13.7,1353,670,610,173,397,1117,0.187,0.066,1.21,0.985,25,9.7,0.5740740740740741,221
299,2015,WSN,6117,177,703,665,0.08800000000000001,0.22,0.151,0.251,0.321,0.40299999999999997,0.315,96,17.9,1363,0.7240000000000001,83,79,41,162,1434.2,3.62,3.45,22.2,1366,635,577,145,364,1342,0.225,0.061,1.21,0.985,-23,-20.2,0.5123456790123457,68
300,2016,ARI,6260,190,752,709,0.07400000000000001,0.228,0.171,0.261,0.32,0.43200000000000005,0.321,93,15.6,1479,0.752,69,93,31,162,1451.1,5.09,4.5,10.1,1563,890,821,202,603,1318,0.205,0.094,1.49,0.983,-24,-24.5,0.42592592592592593,-138
301,2016,ATL,6192,122,649,615,0.081,0.2,0.13,0.255,0.321,0.384,0.304,86,9.8,1404,0.705,68,93,39,161,1447.2,4.51,4.32,9.0,1414,779,725,177,547,1227,0.196,0.08800000000000001,1.35,0.983,-14,-10.4,0.422360248447205,-130
302,2016,BAL,6089,253,744,710,0.077,0.217,0.188,0.256,0.317,0.44299999999999995,0.326,103,20.7,1413,0.76,89,73,54,162,1432.0,4.22,4.31,15.7,1408,715,671,183,545,1248,0.204,0.08900000000000001,1.36,0.987,1,-12.5,0.5493827160493827,29
303,2016,BOS,6320,208,878,836,0.08800000000000001,0.184,0.179,0.282,0.348,0.461,0.34600000000000003,113,35.2,1598,0.81,93,69,43,162,1439.2,4.0,4.0,18.8,1341,694,640,176,490,1362,0.22399999999999998,0.081,1.27,0.987,69,29.3,0.5740740740740741,184
304,2016,CHC,6335,199,808,767,0.10400000000000001,0.21100000000000002,0.17300000000000001,0.256,0.34299999999999997,0.429,0.33299999999999996,106,37.1,1409,0.772,103,58,38,162,1459.2,3.15,3.77,18.8,1125,556,511,163,495,1441,0.243,0.083,1.11,0.983,107,47.1,0.6358024691358025,252
305,2016,CHW,6131,168,686,656,0.07400000000000001,0.21,0.153,0.257,0.317,0.41,0.314,97,15.0,1428,0.727,78,84,43,162,1446.2,4.12,4.27,17.1,1422,715,662,185,521,1270,0.205,0.084,1.34,0.9840000000000001,-2,1.3,0.48148148148148145,-29
306,2016,CIN,6094,164,716,678,0.07400000000000001,0.21100000000000002,0.152,0.256,0.316,0.408,0.311,89,12.1,1403,0.7240000000000001,68,94,28,162,1442.0,4.91,5.24,1.0,1457,854,787,258,636,1241,0.195,0.1,1.45,0.983,-14,1.2,0.41975308641975306,-138
307,2016,CLE,6155,185,777,733,0.086,0.20199999999999999,0.168,0.262,0.32899999999999996,0.43,0.326,100,24.9,1435,0.759,94,67,37,161,1445.0,3.86,3.91,18.2,1330,676,619,186,461,1398,0.23199999999999998,0.076,1.24,0.985,41,20.4,0.5838509316770186,101
308,2016,COL,6236,204,845,805,0.079,0.213,0.182,0.275,0.336,0.457,0.33899999999999997,94,18.5,1544,0.794,75,87,37,162,1429.1,4.92,4.38,13.1,1532,860,781,181,547,1223,0.19399999999999998,0.087,1.45,0.982,11,-6.9,0.46296296296296297,-15
309,2016,DET,6127,211,750,719,0.08,0.213,0.171,0.267,0.331,0.43799999999999994,0.33,106,21.1,1476,0.769,86,75,47,161,1428.0,4.24,4.16,18.5,1417,721,673,182,462,1232,0.204,0.076,1.32,0.987,-57,-8.5,0.5341614906832298,29
310,2016,HOU,6204,198,724,689,0.08900000000000001,0.23399999999999999,0.17,0.247,0.319,0.41700000000000004,0.317,101,23.7,1367,0.735,84,78,44,162,1468.0,4.06,3.85,17.6,1441,701,663,181,453,1396,0.226,0.073,1.29,0.987,77,10.7,0.5185185185185185,23
311,2016,KCR,6052,147,675,640,0.063,0.20199999999999999,0.139,0.261,0.312,0.4,0.307,89,11.8,1450,0.7120000000000001,81,81,41,162,1440.0,4.21,4.42,12.1,1433,712,674,206,517,1287,0.20800000000000002,0.084,1.35,0.9840000000000001,10,21.2,0.5,-37
312,2016,LAA,6041,156,717,686,0.078,0.16399999999999998,0.145,0.26,0.322,0.405,0.314,99,19.2,1410,0.726,74,88,29,162,1421.1,4.28,4.62,8.0,1480,727,676,208,498,1136,0.18600000000000003,0.081,1.39,0.983,38,25.7,0.4567901234567901,-10
313,2016,LAD,6164,189,725,680,0.085,0.214,0.16,0.249,0.319,0.409,0.314,97,25.5,1375,0.728,91,71,47,162,1453.0,3.7,3.61,20.0,1266,638,598,165,464,1510,0.251,0.077,1.19,0.986,56,18.3,0.5617283950617284,87
314,2016,MIA,6133,128,655,626,0.073,0.198,0.131,0.263,0.322,0.39399999999999996,0.309,95,21.3,1460,0.716,79,82,55,161,1435.0,4.05,3.97,15.5,1358,682,646,152,595,1379,0.22399999999999998,0.09699999999999999,1.36,0.985,4,32.3,0.4906832298136646,-27
315,2016,MIL,6061,194,671,641,0.099,0.255,0.163,0.244,0.322,0.40700000000000003,0.315,92,12.7,1299,0.7290000000000001,73,89,46,162,1434.1,4.1,4.37,11.1,1450,733,653,178,532,1175,0.19,0.086,1.38,0.978,24,-51.4,0.4506172839506173,-62
316,2016,MIN,6245,200,722,690,0.08199999999999999,0.228,0.171,0.251,0.316,0.42100000000000004,0.317,95,12.4,1409,0.738,59,103,26,162,1443.0,5.09,4.57,10.7,1617,889,816,221,479,1191,0.18899999999999997,0.076,1.45,0.9790000000000001,-57,-30.9,0.36419753086419754,-167
317,2016,NYM,6115,218,671,649,0.085,0.213,0.171,0.24600000000000002,0.316,0.41700000000000004,0.315,99,23.4,1342,0.733,87,75,55,162,1447.0,3.58,3.57,21.5,1398,617,576,152,439,1396,0.23,0.07200000000000001,1.27,0.985,3,4.7,0.5370370370370371,54
318,2016,NYY,6058,183,680,647,0.078,0.196,0.153,0.252,0.314,0.405,0.311,92,15.5,1377,0.72,84,78,48,162,1428.1,4.16,4.2,18.7,1358,702,661,214,444,1393,0.231,0.07400000000000001,1.26,0.985,14,12.6,0.5185185185185185,-22
319,2016,OAK,6022,169,653,634,0.073,0.19,0.149,0.24600000000000002,0.304,0.395,0.302,89,3.0,1352,0.6990000000000001,69,93,42,162,1433.1,4.51,4.24,13.7,1459,761,719,185,464,1188,0.193,0.076,1.34,0.9840000000000001,-70,-36.8,0.42592592592592593,-108
320,2016,PHI,5992,161,610,575,0.071,0.23,0.14400000000000002,0.24,0.301,0.385,0.29600000000000004,81,9.4,1306,0.685,71,91,43,162,1437.0,4.64,4.34,13.9,1468,796,741,213,466,1299,0.21100000000000002,0.076,1.35,0.9840000000000001,-11,21.6,0.4382716049382716,-186
321,2016,PIT,6261,153,729,696,0.09,0.213,0.14400000000000002,0.257,0.332,0.402,0.318,97,18.8,1426,0.7340000000000001,78,83,51,162,1450.2,4.22,4.3,9.0,1491,758,681,180,533,1232,0.196,0.085,1.4,0.982,-6,-25.4,0.48148148148148145,-29
322,2016,SDP,6000,177,686,654,0.075,0.25,0.155,0.235,0.299,0.39,0.297,84,11.1,1275,0.6890000000000001,68,94,35,162,1440.0,4.44,4.4,8.6,1425,770,711,183,569,1222,0.196,0.091,1.38,0.982,-3,-23.9,0.41975308641975306,-84
323,2016,SEA,6227,223,768,735,0.081,0.207,0.171,0.259,0.326,0.43,0.325,108,21.3,1446,0.7559999999999999,86,76,49,162,1457.0,4.0,4.3,14.5,1410,707,647,213,460,1318,0.214,0.075,1.28,0.985,2,-16.5,0.5308641975308642,61
324,2016,SFG,6271,130,715,675,0.091,0.177,0.14,0.258,0.32899999999999996,0.39799999999999996,0.315,96,25.9,1437,0.728,87,75,43,162,1460.1,3.69,3.76,14.2,1333,631,599,158,439,1309,0.21600000000000003,0.073,1.21,0.988,75,26.4,0.5370370370370371,84
325,2016,STL,6223,225,779,745,0.085,0.212,0.187,0.255,0.325,0.44299999999999995,0.32899999999999996,105,22.0,1416,0.768,86,76,38,162,1448.1,4.08,3.88,16.6,1432,712,656,159,475,1290,0.209,0.077,1.32,0.983,-10,-34.3,0.5308641975308642,67
326,2016,TBR,6046,216,672,647,0.07400000000000001,0.245,0.182,0.243,0.307,0.426,0.315,98,19.1,1333,0.733,68,94,42,162,1426.1,4.2,4.26,10.6,1395,713,665,210,491,1357,0.223,0.081,1.32,0.9840000000000001,16,-3.4,0.41975308641975306,-41
327,2016,TEX,6089,215,765,746,0.07200000000000001,0.2,0.172,0.262,0.322,0.433,0.324,95,16.2,1446,0.755,95,67,56,162,1443.0,4.38,4.58,12.6,1441,757,703,201,534,1154,0.187,0.086,1.37,0.9840000000000001,2,11.4,0.5864197530864198,8
328,2016,TOR,6233,221,759,728,0.10099999999999999,0.21899999999999997,0.17800000000000002,0.248,0.33,0.426,0.327,104,25.1,1358,0.755,89,73,43,162,1459.1,3.79,4.04,16.8,1340,666,615,183,461,1314,0.215,0.075,1.23,0.986,58,11.4,0.5493827160493827,93
329,2016,WSN,6201,203,763,735,0.086,0.20199999999999999,0.17,0.256,0.326,0.426,0.322,96,22.3,1403,0.7509999999999999,95,67,46,162,1459.2,3.52,3.58,23.5,1272,612,571,155,468,1476,0.245,0.078,1.19,0.988,2,-3.5,0.5864197530864198,151
330,2017,ARI,6224,220,812,776,0.09300000000000001,0.23399999999999999,0.19,0.254,0.32899999999999996,0.445,0.32899999999999996,95,19.7,1405,0.774,93,69,43,162,1441.0,3.67,3.8,22.9,1309,659,588,171,516,1482,0.244,0.085,1.27,0.982,13,-21.7,0.5740740740740741,153
331,2017,ATL,6216,165,732,706,0.076,0.19,0.15,0.263,0.326,0.41200000000000003,0.316,89,15.6,1467,0.738,72,90,36,162,1441.1,4.72,4.51,8.9,1463,821,756,192,584,1258,0.19899999999999998,0.09300000000000001,1.42,0.9840000000000001,-13,-9.6,0.4444444444444444,-89
332,2017,BAL,6140,232,743,713,0.064,0.23,0.175,0.26,0.312,0.435,0.318,95,11.3,1469,0.747,75,87,35,162,1441.0,4.97,4.96,8.6,1505,841,796,242,579,1233,0.196,0.092,1.45,0.9840000000000001,-8,-29.9,0.46296296296296297,-98
333,2017,BOS,6338,168,785,735,0.09,0.193,0.149,0.258,0.32899999999999996,0.40700000000000003,0.316,91,18.2,1461,0.736,93,69,39,162,1482.1,3.73,3.78,23.2,1384,668,615,195,465,1580,0.254,0.075,1.25,0.982,79,27.7,0.5740740740740741,117
334,2017,CHC,6283,223,822,785,0.099,0.223,0.182,0.255,0.33799999999999997,0.43700000000000006,0.331,101,26.8,1402,0.775,92,70,38,162,1447.1,3.95,4.2,16.8,1294,695,636,194,554,1439,0.23600000000000002,0.091,1.28,0.9840000000000001,36,24.5,0.5679012345679012,127
335,2017,CHW,6059,186,706,670,0.066,0.231,0.161,0.256,0.314,0.41700000000000004,0.313,95,14.1,1412,0.731,67,95,25,162,1421.2,4.78,5.17,4.4,1384,820,755,242,632,1193,0.192,0.102,1.42,0.981,-8,-7.5,0.41358024691358025,-114
336,2017,CIN,6213,219,753,715,0.091,0.214,0.179,0.253,0.32899999999999996,0.433,0.325,95,19.5,1390,0.7609999999999999,68,94,33,162,1430.0,5.17,5.08,5.3,1442,869,821,248,631,1300,0.207,0.1,1.45,0.986,52,11.9,0.41975308641975306,-116
337,2017,CLE,6234,212,818,780,0.09699999999999999,0.185,0.18600000000000003,0.263,0.33899999999999997,0.449,0.336,105,26.7,1449,0.7879999999999999,102,60,37,162,1440.2,3.3,3.33,30.4,1267,564,529,163,406,1614,0.275,0.069,1.16,0.987,59,4.9,0.6296296296296297,254
338,2017,COL,6201,192,824,793,0.084,0.22699999999999998,0.171,0.273,0.33799999999999997,0.444,0.332,88,13.7,1510,0.7809999999999999,87,75,47,162,1437.2,4.51,4.32,18.6,1453,757,721,190,532,1270,0.20600000000000002,0.086,1.38,0.987,-1,8.5,0.5370370370370371,67
339,2017,DET,6150,187,735,699,0.08199999999999999,0.213,0.166,0.258,0.324,0.424,0.321,98,14.2,1435,0.748,64,98,32,162,1420.1,5.36,4.73,11.5,1587,894,846,218,538,1202,0.191,0.085,1.5,0.985,-71,3.2,0.3950617283950617,-159
340,2017,HOU,6271,238,896,854,0.081,0.17300000000000001,0.196,0.282,0.34600000000000003,0.478,0.349,121,33.7,1581,0.823,101,61,45,162,1446.0,4.12,3.91,19.0,1314,700,662,192,522,1593,0.261,0.085,1.27,0.983,20,-29.6,0.6234567901234568,196
341,2017,KCR,6027,193,702,660,0.065,0.193,0.16,0.259,0.311,0.42,0.312,91,11.1,1436,0.731,80,82,39,162,1437.2,4.63,4.43,13.7,1480,791,740,196,519,1216,0.196,0.083,1.39,0.987,-56,1.1,0.49382716049382713,-89
342,2017,LAA,6073,186,710,678,0.086,0.19699999999999998,0.155,0.243,0.315,0.397,0.307,92,18.8,1314,0.7120000000000001,80,82,43,162,1440.2,4.2,4.43,11.0,1373,709,672,224,470,1312,0.218,0.078,1.28,0.986,46,29.3,0.49382716049382713,1
343,2017,LAD,6191,221,770,730,0.105,0.223,0.188,0.249,0.33399999999999996,0.43700000000000006,0.33,104,33.3,1347,0.7709999999999999,104,58,51,162,1444.2,3.38,3.67,21.7,1226,580,543,184,442,1549,0.261,0.075,1.15,0.985,59,22.7,0.6419753086419753,190
344,2017,MIA,6248,194,778,743,0.078,0.205,0.163,0.267,0.331,0.431,0.325,101,27.9,1497,0.7609999999999999,77,85,34,162,1442.2,4.82,4.69,5.5,1450,822,772,193,627,1202,0.19,0.099,1.44,0.988,13,24.9,0.47530864197530864,-44
345,2017,MIL,6135,224,732,695,0.08900000000000001,0.256,0.18,0.249,0.322,0.429,0.321,94,17.3,1363,0.7509999999999999,86,76,54,162,1445.2,4.0,4.24,17.1,1381,697,642,185,553,1346,0.218,0.09,1.34,0.981,12,-10.2,0.5308641975308642,35
346,2017,MIN,6261,206,815,781,0.095,0.214,0.174,0.26,0.33399999999999996,0.434,0.32899999999999996,103,26.0,1444,0.768,85,77,42,162,1436.0,4.6,4.71,8.9,1487,788,734,224,483,1166,0.188,0.078,1.37,0.987,29,15.1,0.5246913580246914,27
347,2017,NYM,6169,224,735,713,0.086,0.209,0.184,0.25,0.32,0.434,0.322,101,22.7,1379,0.755,70,92,34,162,1434.2,5.01,4.59,8.7,1538,863,799,220,593,1374,0.215,0.09300000000000001,1.49,0.9840000000000001,-78,-5.5,0.43209876543209874,-128
348,2017,NYY,6354,241,858,821,0.09699999999999999,0.218,0.185,0.262,0.33899999999999997,0.447,0.336,109,29.2,1463,0.785,91,71,36,162,1448.2,3.75,3.88,23.4,1248,660,603,192,504,1560,0.257,0.083,1.21,0.9840000000000001,24,8.5,0.5617283950617284,198
349,2017,OAK,6126,234,739,708,0.092,0.243,0.19,0.24600000000000002,0.319,0.436,0.32299999999999995,103,17.5,1344,0.755,75,87,35,162,1431.0,4.67,4.57,9.6,1444,826,743,210,502,1202,0.195,0.081,1.36,0.98,-49,-35.4,0.46296296296296297,-87
350,2017,PHI,6133,174,690,654,0.081,0.231,0.159,0.25,0.315,0.409,0.31,87,10.5,1382,0.723,66,96,33,162,1441.0,4.57,4.56,14.3,1471,782,731,221,527,1309,0.21,0.085,1.39,0.986,-46,2.3,0.4074074074074074,-92
351,2017,PIT,6136,151,668,635,0.085,0.198,0.142,0.244,0.318,0.386,0.304,85,10.0,1331,0.7040000000000001,75,87,36,162,1440.2,4.23,4.23,16.6,1464,731,677,182,511,1262,0.203,0.08199999999999999,1.37,0.9840000000000001,17,-1.5,0.46296296296296297,-63
352,2017,SDP,5954,189,604,576,0.077,0.252,0.16,0.23399999999999999,0.299,0.39299999999999996,0.298,82,7.0,1251,0.6920000000000001,71,91,45,162,1430.2,4.7,4.68,7.9,1417,816,747,226,554,1325,0.215,0.09,1.38,0.981,11,-31.5,0.4382716049382716,-212
353,2017,SEA,6166,200,750,714,0.079,0.205,0.165,0.259,0.325,0.424,0.321,103,21.6,1436,0.7490000000000001,78,84,39,162,1440.1,4.46,4.7,9.3,1399,772,713,237,490,1244,0.203,0.08,1.31,0.982,3,10.1,0.48148148148148145,-22
354,2017,SFG,6137,128,639,612,0.076,0.196,0.132,0.249,0.309,0.38,0.29600000000000004,83,10.6,1382,0.6890000000000001,64,98,32,162,1452.0,4.5,4.22,11.4,1515,776,726,182,496,1234,0.196,0.079,1.38,0.985,-37,2.2,0.3950617283950617,-137
355,2017,STL,6219,196,761,728,0.095,0.217,0.17,0.256,0.33399999999999996,0.426,0.326,101,26.3,1402,0.76,83,79,43,162,1450.1,4.01,4.09,15.7,1393,705,647,183,493,1351,0.22,0.08,1.3,0.9840000000000001,24,7.9,0.5123456790123457,56
356,2017,TBR,6147,228,694,671,0.08900000000000001,0.25,0.17800000000000002,0.245,0.317,0.42200000000000004,0.316,99,21.7,1340,0.7390000000000001,80,82,53,162,1445.0,3.99,4.17,15.0,1324,704,640,193,503,1352,0.222,0.08199999999999999,1.26,0.983,88,22.8,0.49382716049382713,-10
357,2017,TEX,6122,237,799,756,0.08900000000000001,0.244,0.18600000000000003,0.244,0.32,0.43,0.321,90,10.1,1326,0.75,78,84,29,162,1434.1,4.7,4.88,11.2,1443,816,749,214,559,1107,0.17800000000000002,0.09,1.4,0.982,1,-12.1,0.48148148148148145,-17
358,2017,TOR,6154,222,693,661,0.08800000000000001,0.21600000000000003,0.172,0.24,0.312,0.41200000000000003,0.312,93,10.7,1320,0.7240000000000001,76,86,45,162,1465.0,4.42,4.31,16.6,1460,784,720,203,549,1372,0.217,0.087,1.37,0.985,1,-16.7,0.4691358024691358,-91
359,2017,WSN,6214,215,819,796,0.087,0.214,0.183,0.266,0.332,0.449,0.331,99,24.4,1477,0.782,97,65,46,162,1446.2,3.88,3.99,23.0,1300,672,624,189,495,1457,0.24,0.08199999999999999,1.24,0.985,-42,6.3,0.5987654320987654,147
360,2018,ARI,6157,176,693,658,0.091,0.237,0.162,0.235,0.31,0.397,0.306,88,19.8,1283,0.7070000000000001,82,80,39,162,1463.0,3.73,3.91,13.2,1313,644,606,174,522,1448,0.23600000000000002,0.085,1.25,0.988,148,12.7,0.5061728395061729,49
361,2018,ATL,6251,175,759,717,0.08199999999999999,0.20600000000000002,0.161,0.257,0.324,0.41700000000000004,0.319,97,25.7,1433,0.742,90,72,40,162,1456.2,3.75,3.99,14.9,1236,657,607,153,635,1423,0.231,0.10300000000000001,1.28,0.986,67,27.9,0.5555555555555556,102
362,2018,BAL,6034,188,622,593,0.07,0.23399999999999999,0.152,0.239,0.298,0.391,0.299,87,2.0,1317,0.6890000000000001,47,115,28,162,1431.0,5.19,4.98,7.1,1552,892,825,234,589,1203,0.19,0.09300000000000001,1.5,0.982,-78,-51.9,0.29012345679012347,-270
363,2018,BOS,6302,208,876,829,0.09,0.19899999999999998,0.185,0.268,0.33899999999999997,0.45299999999999996,0.34,111,32.2,1509,0.792,108,54,46,162,1458.2,3.75,3.82,18.5,1305,647,608,176,512,1558,0.253,0.083,1.25,0.987,-18,25.3,0.6666666666666666,229
364,2018,CHC,6369,167,761,722,0.09,0.218,0.152,0.258,0.33299999999999996,0.41,0.321,100,25.5,1453,0.7440000000000001,95,68,46,163,1476.1,3.65,4.14,14.1,1319,645,598,157,622,1333,0.213,0.099,1.31,0.983,52,23.4,0.5828220858895705,116
365,2018,CHW,6071,182,656,639,0.07,0.263,0.16,0.24100000000000002,0.302,0.401,0.304,92,8.2,1332,0.703,62,100,34,162,1437.0,4.85,4.73,9.8,1404,848,774,196,653,1259,0.19899999999999998,0.10300000000000001,1.43,0.981,-61,-18.6,0.38271604938271603,-192
366,2018,CIN,6240,172,696,665,0.09,0.221,0.14800000000000002,0.254,0.32799999999999996,0.401,0.317,94,16.5,1404,0.7290000000000001,67,95,38,162,1441.0,4.65,4.68,8.6,1491,819,745,228,532,1258,0.2,0.085,1.4,0.9840000000000001,6,-5.3,0.41358024691358025,-123
367,2018,CLE,6300,216,818,786,0.08800000000000001,0.18899999999999997,0.17600000000000002,0.259,0.332,0.434,0.33,106,28.8,1447,0.7659999999999999,91,71,41,162,1457.1,3.77,3.79,21.9,1349,648,611,200,407,1544,0.254,0.067,1.2,0.986,29,27.5,0.5617283950617284,170
368,2018,COL,6178,210,780,748,0.08199999999999999,0.226,0.179,0.256,0.322,0.435,0.325,88,16.7,1418,0.757,91,72,51,163,1452.1,4.33,4.06,17.0,1377,745,699,184,525,1409,0.22899999999999998,0.085,1.31,0.988,9,4.1,0.558282208588957,35
369,2018,DET,6029,135,630,597,0.071,0.222,0.138,0.24100000000000002,0.3,0.38,0.295,83,6.2,1326,0.68,64,98,37,162,1425.1,4.6,4.59,10.0,1423,796,728,216,491,1215,0.198,0.08,1.34,0.9840000000000001,20,5.0,0.3950617283950617,-166
370,2018,HOU,6146,205,797,763,0.092,0.195,0.17,0.255,0.32899999999999996,0.425,0.327,110,26.3,1390,0.754,103,59,46,162,1455.0,3.11,3.23,28.6,1164,534,503,152,435,1687,0.285,0.07400000000000001,1.1,0.9890000000000001,36,-12.5,0.6358024691358025,263
371,2018,KCR,6063,155,638,606,0.07,0.21600000000000003,0.146,0.245,0.305,0.392,0.303,87,11.6,1350,0.6970000000000001,58,104,33,162,1432.0,4.95,4.66,6.7,1542,833,787,205,549,1157,0.184,0.087,1.46,0.987,13,34.5,0.35802469135802467,-195
